id,timestamp,x_coord,y_coord,force_class,status,report_type
blue-4,2023-05-01 08:15:00,10426.152532221118,4750.899901439863,infantry_squad,active,regular
blue-5,2023-05-01 08:15:00,9568.681657654393,3180.7966687802113,uav_surveillance,active,regular
blue-6,2023-05-01 08:15:00,2045.2275762053273,4934.08461054574,uav_surveillance,active,regular
blue-7,2023-05-01 08:15:00,6499.62872031718,5423.397817873648,infantry_squad,maintenance,contact
blue-8,2023-05-01 08:15:00,4148.962048694203,8652.460815879667,recon_team,maintenance,regular
blue-9,2023-05-01 08:15:00,5175.747586006339,6115.400241481287,command_post,active,regular
blue-0,2023-05-01 08:20:00,7034.275938158806,463.4574518509363,mechanized_patrol,maintenance,contact
blue-1,2023-05-01 08:20:00,6541.945981681322,3354.937783640582,command_post,active,regular
blue-2,2023-05-01 08:20:00,5675.46761999995,4156.583659865935,mechanized_patrol,maintenance,regular
blue-3,2023-05-01 08:20:00,2233.4593797627986,941.3602416225287,mechanized_patrol,resupply,regular
blue-4,2023-05-01 08:20:00,10448.924388769974,4842.232829507228,infantry_squad,active,regular
blue-5,2023-05-01 08:20:00,8657.75723251342,3661.8118470580002,uav_surveillance,active,contact
blue-6,2023-05-01 08:20:00,2219.0788610250593,5582.906438454107,uav_surveillance,active,sitrep
blue-7,2023-05-01 08:20:00,6312.062176025623,5147.8440072056865,infantry_squad,active,regular
blue-8,2023-05-01 08:20:00,4068.490547417616,9005.295052481173,recon_team,active,contact
blue-9,2023-05-01 08:20:00,5175.747586006339,6115.400241481287,command_post,active,regular
blue-0,2023-05-01 08:25:00,8677.111998453323,182.62394819838693,mechanized_patrol,active,regular
blue-1,2023-05-01 08:25:00,6541.945981681322,3354.937783640582,command_post,active,sitrep
blue-2,2023-05-01 08:25:00,4641.003626231105,2849.8082302784383,mechanized_patrol,active,sitrep
blue-3,2023-05-01 08:25:00,1712.6818744631641,2524.574872603327,mechanized_patrol,active,contact
blue-4,2023-05-01 08:25:00,10465.269711222081,4934.931759565655,infantry_squad,active,regular
blue-5,2023-05-01 08:25:00,8703.523538194393,2289.984668155668,uav_surveillance,active,regular
blue-6,2023-05-01 08:25:00,2045.2275762053278,6231.728266362474,uav_surveillance,maintenance,contact
blue-7,2023-05-01 08:25:00,6124.495631734067,4872.290196537725,infantry_squad,active,regular
blue-8,2023-05-01 08:25:00,4602.186272962593,8605.77869864886,recon_team,resupply,contact
blue-9,2023-05-01 08:25:00,5175.747586006339,6115.400241481287,command_post,active,sitrep
blue-0,2023-05-01 08:30:00,8164.4608163255925,1517.2114081354994,mechanized_patrol,resupply,contact
blue-1,2023-05-01 08:30:00,6541.945981681322,3354.937783640582,command_post,active,regular
blue-2,2023-05-01 08:30:00,4111.913705785308,2181.441122050728,mechanized_patrol,active,regular
blue-3,2023-05-01 08:30:00,2233.4593797627986,941.3602416225287,mechanized_patrol,maintenance,sitrep
blue-4,2023-05-01 08:30:00,10475.10886680948,5028.545071745961,infantry_squad,resupply,sitrep
blue-5,2023-05-01 08:30:00,8014.9853507549005,3747.571747545342,uav_surveillance,resupply,sitrep
blue-6,2023-05-01 08:30:00,1570.257033116693,6706.698809451108,uav_surveillance,active,contact
blue-7,2023-05-01 08:30:00,5936.92908744251,4596.736385869764,infantry_squad,active,regular
blue-8,2023-05-01 08:30:00,5012.5548600303455,8298.583130490222,recon_team,resupply,regular
blue-9,2023-05-01 08:30:00,5175.747586006339,6115.400241481287,command_post,resupply,sitrep
blue-0,2023-05-01 08:35:00,6664.018595465173,791.6420319644598,mechanized_patrol,active,contact
blue-1,2023-05-01 08:35:00,6541.945981681322,3354.937783640582,command_post,active,regular
blue-2,2023-05-01 08:35:00,3449.5088225959485,3252.5997152679583,mechanized_patrol,active,regular
blue-3,2023-05-01 08:35:00,1712.6818744631641,2524.574872603327,mechanized_patrol,resupply,regular
blue-4,2023-05-01 08:35:00,10478.393920155175,5122.616691401181,infantry_squad,active,sitrep
blue-5,2023-05-01 08:35:00,7868.108492991643,2800.0423621521163,uav_surveillance,active,sitrep
blue-6,2023-05-01 08:35:00,921.4352052083265,6880.55009427084,uav_surveillance,active,sitrep
blue-7,2023-05-01 08:35:00,5749.362543150953,4321.182575201802,infantry_squad,resupply,sitrep
blue-8,2023-05-01 08:35:00,5124.393073664415,8955.80201215415,recon_team,active,contact
blue-9,2023-05-01 08:35:00,5175.747586006339,6115.400241481287,command_post,active,regular
blue-0,2023-05-01 08:40:00,6559.363081560445,741.0337280384548,mechanized_patrol,resupply,contact
blue-1,2023-05-01 08:40:00,6541.945981681322,3354.937783640582,command_post,active,regular
blue-2,2023-05-01 08:40:00,5092.555021479779,3171.506123809006,mechanized_patrol,active,sitrep
blue-3,2023-05-01 08:40:00,2233.4593797627986,941.3602416225287,mechanized_patrol,resupply,regular
blue-4,2023-05-01 08:40:00,10475.10886680948,5216.688311056401,infantry_squad,maintenance,contact
blue-5,2023-05-01 08:40:00,7871.36931751811,3846.0619608803604,uav_surveillance,active,regular
blue-6,2023-05-01 08:40:00,272.61337729996023,6706.698809451109,uav_surveillance,active,regular
blue-7,2023-05-01 08:40:00,5561.795998859397,4045.6287645338407,infantry_squad,active,contact
blue-8,2023-05-01 08:40:00,5204.0577096753,9423.952399092088,recon_team,active,sitrep
blue-9,2023-05-01 08:40:00,5175.747586006339,6115.400241481287,command_post,resupply,contact
blue-0,2023-05-01 08:45:00,6832.3580486527535,1168.1711222774006,mechanized_patrol,active,regular
blue-1,2023-05-01 08:45:00,6541.945981681322,3354.937783640582,command_post,active,regular
blue-2,2023-05-01 08:45:00,5092.555021479779,3171.506123809006,mechanized_patrol,maintenance,regular
blue-3,2023-05-01 08:45:00,1712.6818744631641,2524.574872603327,mechanized_patrol,maintenance,contact
blue-4,2023-05-01 08:45:00,10475.10886680948,5216.688311056401,infantry_squad,resupply,regular
blue-5,2023-05-01 08:45:00,8900.58700957723,2296.264070467609,uav_surveillance,active,regular
blue-6,2023-05-01 08:45:00,-202.35716578867505,6231.728266362474,uav_surveillance,active,contact
blue-7,2023-05-01 08:45:00,5561.795998859397,4045.6287645338407,infantry_squad,resupply,regular
blue-8,2023-05-01 08:45:00,5127.503460040588,9286.47932490145,recon_team,resupply,regular
blue-9,2023-05-01 08:45:00,5175.747586006339,6115.400241481287,command_post,resupply,sitrep
blue-0,2023-05-01 08:50:00,7669.48462789314,0.0,mechanized_patrol,active,regular
blue-1,2023-05-01 08:50:00,6541.945981681322,3354.937783640582,command_post,active,contact
blue-2,2023-05-01 08:50:00,4729.880354464038,4224.372985657143,mechanized_patrol,active,sitrep
blue-3,2023-05-01 08:50:00,2233.4593797627986,941.3602416225287,mechanized_patrol,maintenance,regular
blue-4,2023-05-01 08:50:00,10475.10886680948,5216.688311056401,infantry_squad,maintenance,sitrep
blue-5,2023-05-01 08:50:00,9447.407676385077,2413.5920583438588,uav_surveillance,active,sitrep
blue-6,2023-05-01 08:50:00,-376.20845060840657,5582.906438454107,uav_surveillance,resupply,contact
blue-7,2023-05-01 08:50:00,5404.077175679245,3813.9242091958577,infantry_squad,maintenance,regular
blue-8,2023-05-01 08:50:00,4462.8519889552335,9234.682930929292,recon_team,resupply,regular
blue-9,2023-05-01 08:50:00,5175.747586006339,6115.400241481287,command_post,resupply,regular
blue-0,2023-05-01 08:55:00,7055.564389620295,104.54635790844384,mechanized_patrol,maintenance,regular
blue-1,2023-05-01 08:55:00,6541.945981681322,3354.937783640582,command_post,active,sitrep
blue-2,2023-05-01 08:55:00,5698.86949615016,4155.986531273244,mechanized_patrol,active,regular
blue-3,2023-05-01 08:55:00,2233.4593797627986,941.3602416225287,mechanized_patrol,active,sitrep
blue-4,2023-05-01 08:55:00,10465.269711222081,5310.301623236706,infantry_squad,active,regular
blue-5,2023-05-01 08:55:00,8514.1068210983,3481.8721673567143,uav_surveillance,resupply,regular
blue-6,2023-05-01 08:55:00,-202.35716578867482,4934.08461054574,uav_surveillance,active,sitrep
blue-7,2023-05-01 08:55:00,5224.248293882309,4094.5889280024344,infantry_squad,active,contact
blue-8,2023-05-01 08:55:00,4327.224235215237,9224.113438688788,recon_team,resupply,contact
blue-9,2023-05-01 08:55:00,5175.747586006339,6115.400241481287,command_post,active,regular
blue-0,2023-05-01 09:00:00,8339.864733190192,0.0,mechanized_patrol,active,sitrep
blue-1,2023-05-01 09:00:00,6541.945981681322,3354.937783640582,command_post,maintenance,regular
blue-2,2023-05-01 09:00:00,5411.734258845535,3132.187545784348,mechanized_patrol,active,regular
blue-3,2023-05-01 09:00:00,2233.4593797627986,941.3602416225287,mechanized_patrol,active,sitrep
blue-4,2023-05-01 09:00:00,10465.269711222081,5310.301623236706,infantry_squad,maintenance,regular
blue-5,2023-05-01 09:00:00,9507.850797649233,2567.4919513344194,uav_surveillance,resupply,regular
blue-6,2023-05-01 09:00:00,272.6133772999593,4459.114067457106,uav_surveillance,active,regular
blue-7,2023-05-01 09:00:00,5044.419412085373,4375.253646809011,infantry_squad,active,regular
blue-8,2023-05-01 09:00:00,4610.854332842056,9293.765884602704,recon_team,active,regular
blue-9,2023-05-01 09:00:00,5167.887461548361,6116.811879623543,command_post,maintenance,sitrep
blue-0,2023-05-01 09:05:00,7468.400482780795,1420.6786540369235,mechanized_patrol,resupply,sitrep
blue-1,2023-05-01 09:05:00,6541.945981681322,3354.937783640582,command_post,active,sitrep
blue-2,2023-05-01 09:05:00,5700.3124671166515,3884.711185762637,mechanized_patrol,active,regular
blue-3,2023-05-01 09:05:00,1712.6818744631641,2524.574872603327,mechanized_patrol,active,regular
blue-4,2023-05-01 09:05:00,10448.924388769974,5403.000553295133,infantry_squad,active,regular
blue-5,2023-05-01 09:05:00,9050.25341400965,3417.4939245825435,uav_surveillance,active,regular
blue-6,2023-05-01 09:05:00,921.4352052083261,4285.262782637374,uav_surveillance,active,regular
blue-7,2023-05-01 09:05:00,5044.419412085373,4375.253646809011,infantry_squad,active,contact
blue-8,2023-05-01 09:05:00,4451.589618767941,8915.729677063246,recon_team,resupply,sitrep
blue-9,2023-05-01 09:05:00,5167.887461548361,6116.811879623543,command_post,active,regular
blue-0,2023-05-01 09:10:00,7256.172226484136,1766.6574516324617,mechanized_patrol,maintenance,contact
blue-1,2023-05-01 09:10:00,6541.945981681322,3354.937783640582,command_post,resupply,regular
blue-2,2023-05-01 09:10:00,4104.139314910057,3405.118602466523,mechanized_patrol,active,sitrep
blue-3,2023-05-01 09:10:00,2233.4593797627986,941.3602416225287,mechanized_patrol,active,contact
blue-4,2023-05-01 09:10:00,10426.152532221118,5494.3334813625,infantry_squad,maintenance,sitrep
blue-5,2023-05-01 09:10:00,8861.78371472861,2970.14746164368,uav_surveillance,maintenance,regular
blue-6,2023-05-01 09:10:00,1570.257033116693,4459.114067457106,uav_surveillance,maintenance,contact
blue-7,2023-05-01 09:10:00,4864.590530288437,4655.918365615588,infantry_squad,active,contact
blue-8,2023-05-01 09:10:00,4541.762507281763,8585.59974100785,recon_team,maintenance,sitrep
blue-9,2023-05-01 09:10:00,5167.887461548361,6116.811879623543,command_post,active,contact
blue-0,2023-05-01 09:15:00,8371.07988278643,1626.26666831268,mechanized_patrol,active,contact
blue-1,2023-05-01 09:15:00,6541.945981681322,3354.937783640582,command_post,resupply,sitrep
blue-2,2023-05-01 09:15:00,3986.933697677622,3369.9025329144124,mechanized_patrol,active,contact
blue-3,2023-05-01 09:15:00,1712.6818744631641,2524.574872603327,mechanized_patrol,maintenance,regular
blue-4,2023-05-01 09:15:00,10397.0650837716,5583.855442594016,infantry_squad,active,regular
blue-5,2023-05-01 09:15:00,8815.67708588578,2915.8434211990975,uav_surveillance,maintenance,regular
blue-6,2023-05-01 09:15:00,2045.2275762053273,4934.08461054574,uav_surveillance,resupply,contact
blue-7,2023-05-01 09:15:00,4684.761648491501,4936.5830844221655,infantry_squad,active,regular
blue-8,2023-05-01 09:15:00,4541.762507281763,8585.59974100785,recon_team,active,regular
blue-9,2023-05-01 09:15:00,5167.887461548361,6116.811879623543,command_post,maintenance,regular
blue-0,2023-05-01 09:20:00,8056.796733481094,0.0,mechanized_patrol,active,contact
blue-1,2023-05-01 09:20:00,6541.945981681322,3354.937783640582,command_post,maintenance,regular
blue-2,2023-05-01 09:20:00,3675.373843224461,3764.128686394229,mechanized_patrol,active,regular
blue-3,2023-05-01 09:20:00,2233.4593797627986,941.3602416225287,mechanized_patrol,active,contact
blue-4,2023-05-01 09:20:00,10361.803754546407,5671.130294993277,infantry_squad,maintenance,sitrep
blue-5,2023-05-01 09:20:00,8275.953650938465,3405.989144594607,uav_surveillance,active,contact
blue-6,2023-05-01 09:20:00,2219.0788610250593,5582.906438454107,uav_surveillance,active,regular
blue-7,2023-05-01 09:20:00,4684.761648491501,4936.5830844221655,infantry_squad,active,sitrep
blue-8,2023-05-01 09:20:00,4394.6127514339205,9235.823851448524,recon_team,active,regular
blue-9,2023-05-01 09:20:00,5167.887461548361,6116.811879623543,command_post,active,regular
blue-0,2023-05-01 09:25:00,6517.519942354531,0.0,mechanized_patrol,active,regular
blue-1,2023-05-01 09:25:00,6559.058210103206,3353.128206275288,command_post,maintenance,regular
blue-2,2023-05-01 09:25:00,4854.013204970867,2674.129089603566,mechanized_patrol,active,regular
blue-3,2023-05-01 09:25:00,1712.6818744631641,2524.574872603327,mechanized_patrol,maintenance,contact
blue-4,2023-05-01 09:25:00,10320.540334197065,5755.732844252232,infantry_squad,resupply,contact
blue-5,2023-05-01 09:25:00,8587.378761570804,4226.395411434152,uav_surveillance,active,regular
blue-6,2023-05-01 09:25:00,2045.2275762053278,6231.728266362474,uav_surveillance,active,regular
blue-7,2023-05-01 09:25:00,4626.486366987957,5027.5351902971015,infantry_squad,active,regular
blue-8,2023-05-01 09:25:00,4334.356586949124,9502.083287116275,recon_team,maintenance,contact
blue-9,2023-05-01 09:25:00,5167.887461548361,6116.811879623543,command_post,active,regular
blue-0,2023-05-01 09:30:00,7385.048680921316,1410.029815733747,mechanized_patrol,active,contact
blue-1,2023-05-01 09:30:00,6559.058210103206,3353.128206275288,command_post,resupply,regular
blue-2,2023-05-01 09:30:00,3952.8229862682506,3472.8231615013165,mechanized_patrol,resupply,regular
blue-3,2023-05-01 09:30:00,2233.4593797627986,941.3602416225287,mechanized_patrol,maintenance,sitrep
blue-4,2023-05-01 09:30:00,10273.475853959733,5837.250915255111,infantry_squad,maintenance,contact
blue-5,2023-05-01 09:30:00,9101.273344482943,2685.2017176971694,uav_surveillance,active,regular
blue-6,2023-05-01 09:30:00,1570.257033116693,6706.698809451108,uav_surveillance,maintenance,regular
blue-7,2023-05-01 09:30:00,4496.460581359991,4720.607827256688,infantry_squad,resupply,sitrep
blue-8,2023-05-01 09:30:00,4364.928207926906,8836.117957361614,recon_team,active,sitrep
blue-9,2023-05-01 09:30:00,5167.887461548361,6116.811879623543,command_post,resupply,contact
blue-0,2023-05-01 09:35:00,7892.098641517145,114.8852532646631,mechanized_patrol,maintenance,regular
blue-1,2023-05-01 09:35:00,6559.058210103206,3353.128206275288,command_post,active,regular
blue-2,2023-05-01 09:35:00,3583.041250024048,3488.183654839013,mechanized_patrol,active,regular
blue-3,2023-05-01 09:35:00,1712.6818744631641,2524.574872603327,mechanized_patrol,active,sitrep
blue-4,2023-05-01 09:35:00,10220.839607251224,5915.287360154154,infantry_squad,maintenance,sitrep
blue-5,2023-05-01 09:35:00,9375.851845279205,2681.726647211356,uav_surveillance,active,contact
blue-6,2023-05-01 09:35:00,921.4352052083265,6880.55009427084,uav_surveillance,active,regular
blue-7,2023-05-01 09:35:00,4366.434795732025,4413.680464216275,infantry_squad,active,contact
blue-8,2023-05-01 09:35:00,4364.928207926906,8836.117957361614,recon_team,active,contact
blue-9,2023-05-01 09:35:00,5167.887461548361,6116.811879623543,command_post,resupply,regular
blue-0,2023-05-01 09:40:00,7163.105717171232,646.7426410493202,mechanized_patrol,active,regular
blue-1,2023-05-01 09:40:00,6559.058210103206,3353.128206275288,command_post,resupply,regular
blue-2,2023-05-01 09:40:00,3786.8960994377367,3210.953910186368,mechanized_patrol,active,regular
blue-3,2023-05-01 09:40:00,2233.4593797627986,941.3602416225287,mechanized_patrol,maintenance,regular
blue-4,2023-05-01 09:40:00,10162.888032574523,5989.461993234009,infantry_squad,active,regular
blue-5,2023-05-01 09:40:00,7951.8570458505355,2752.416317913462,uav_surveillance,resupply,sitrep
blue-6,2023-05-01 09:40:00,272.61337729996023,6706.698809451109,uav_surveillance,resupply,regular
blue-7,2023-05-01 09:40:00,4275.732005183181,4199.575483507158,infantry_squad,active,regular
blue-8,2023-05-01 09:40:00,4509.366229573303,8519.697866731833,recon_team,maintenance,contact
blue-9,2023-05-01 09:40:00,5167.887461548361,6116.811879623543,command_post,resupply,regular
blue-0,2023-05-01 09:45:00,7163.105717171232,646.7426410493202,mechanized_patrol,resupply,regular
blue-1,2023-05-01 09:45:00,6559.058210103206,3353.128206275288,command_post,active,regular
blue-2,2023-05-01 09:45:00,5311.868361460728,2990.1466089280857,mechanized_patrol,active,regular
blue-3,2023-05-01 09:45:00,1712.6818744631641,2524.574872603327,mechanized_patrol,resupply,regular
blue-4,2023-05-01 09:45:00,10099.903464176185,6059.41344313832,infantry_squad,active,regular
blue-5,2023-05-01 09:45:00,8277.903560859719,4028.211050378426,uav_surveillance,resupply,contact
blue-6,2023-05-01 09:45:00,-202.35716578867505,6231.728266362474,uav_surveillance,active,regular
blue-7,2023-05-01 09:45:00,4608.913422394756,4189.512962153259,infantry_squad,active,regular
blue-8,2023-05-01 09:45:00,4738.719009199516,9145.670507445606,recon_team,active,regular
blue-9,2023-05-01 09:45:00,5167.887461548361,6116.811879623543,command_post,resupply,regular
blue-0,2023-05-01 09:50:00,8213.94238136269,924.6298674158755,mechanized_patrol,active,regular
blue-1,2023-05-01 09:50:00,6559.058210103206,3353.128206275288,command_post,active,regular
blue-2,2023-05-01 09:50:00,5455.79143346642,2468.243175923698,mechanized_patrol,resupply,regular
blue-3,2023-05-01 09:50:00,2233.4593797627986,941.3602416225287,mechanized_patrol,active,sitrep
blue-4,2023-05-01 09:50:00,10032.192756542257,6124.8009134346485,infantry_squad,active,regular
blue-5,2023-05-01 09:50:00,8315.511654810674,2736.7916412733302,uav_surveillance,active,regular
blue-6,2023-05-01 09:50:00,-376.20845060840657,5582.906438454107,uav_surveillance,maintenance,regular
blue-7,2023-05-01 09:50:00,4942.09483960633,4179.450440799359,infantry_squad,resupply,regular
blue-8,2023-05-01 09:50:00,4738.719009199516,9145.670507445606,recon_team,resupply,contact
blue-9,2023-05-01 09:50:00,5157.6503774116,6124.715116091588,command_post,resupply,contact
blue-0,2023-05-01 09:55:00,8448.092595349646,410.7924119759791,mechanized_patrol,active,regular
blue-1,2023-05-01 09:55:00,6559.058210103206,3353.128206275288,command_post,active,regular
blue-2,2023-05-01 09:55:00,4625.405079170498,3913.3162814712696,mechanized_patrol,active,regular
blue-3,2023-05-01 09:55:00,1712.6818744631641,2524.574872603327,mechanized_patrol,active,sitrep
blue-4,2023-05-01 09:55:00,10032.192756542257,6124.8009134346485,infantry_squad,maintenance,regular
blue-5,2023-05-01 09:55:00,8192.26047553346,3006.021575371889,uav_surveillance,active,regular
blue-6,2023-05-01 09:55:00,-202.35716578867482,4934.08461054574,uav_surveillance,active,regular
blue-7,2023-05-01 09:55:00,5275.276256817905,4169.387919445459,infantry_squad,maintenance,regular
blue-8,2023-05-01 09:55:00,4738.719009199516,9145.670507445606,recon_team,active,contact
blue-9,2023-05-01 09:55:00,5157.6503774116,6124.715116091588,command_post,active,contact
blue-0,2023-05-01 10:00:00,7961.1198125994315,1431.4531463293956,mechanized_patrol,active,sitrep
blue-1,2023-05-01 10:00:00,6559.058210103206,3353.128206275288,command_post,active,sitrep
blue-2,2023-05-01 10:00:00,4209.488440196596,4097.359239698624,mechanized_patrol,active,regular
blue-3,2023-05-01 10:00:00,1712.6818744631641,2524.574872603327,mechanized_patrol,active,regular
blue-4,2023-05-01 10:00:00,9960.085789434077,6185.305842940435,infantry_squad,resupply,regular
blue-5,2023-05-01 10:00:00,9118.313138055564,2378.0206924050804,uav_surveillance,active,regular
blue-6,2023-05-01 10:00:00,272.6133772999593,4459.114067457106,uav_surveillance,maintenance,contact
blue-7,2023-05-01 10:00:00,5608.45767402948,4159.325398091561,infantry_squad,active,regular
blue-8,2023-05-01 10:00:00,4807.990878589614,9334.734250557718,recon_team,active,contact
blue-9,2023-05-01 10:00:00,5157.6503774116,6124.715116091588,command_post,active,regular
blue-0,2023-05-01 10:05:00,7184.3883714050135,1687.8361628495031,mechanized_patrol,resupply,regular
blue-1,2023-05-01 10:05:00,6559.058210103206,3353.128206275288,command_post,active,regular
blue-2,2023-05-01 10:05:00,4668.389341178483,2540.8872924572547,mechanized_patrol,active,sitrep
blue-3,2023-05-01 10:05:00,1712.6818744631641,2524.574872603327,mechanized_patrol,resupply,sitrep
blue-4,2023-05-01 10:05:00,9960.085789434077,6185.305842940435,infantry_squad,maintenance,regular
blue-5,2023-05-01 10:05:00,9294.791939389332,4171.125052931633,uav_surveillance,resupply,sitrep
blue-6,2023-05-01 10:05:00,921.4352052083261,4285.262782637374,uav_surveillance,active,contact
blue-7,2023-05-01 10:05:00,5810.721050954506,4153.216775448517,infantry_squad,active,regular
blue-8,2023-05-01 10:05:00,5233.722165402399,9408.698313588973,recon_team,active,regular
blue-9,2023-05-01 10:05:00,5157.6503774116,6124.715116091588,command_post,resupply,regular
blue-0,2023-05-01 10:10:00,6982.984305101729,1194.9556275252248,mechanized_patrol,active,regular
blue-1,2023-05-01 10:10:00,6559.058210103206,3353.128206275288,command_post,active,contact
blue-2,2023-05-01 10:10:00,5541.781747101171,2384.664534192869,mechanized_patrol,resupply,regular
blue-3,2023-05-01 10:10:00,2233.4593797627986,941.3602416225287,mechanized_patrol,active,sitrep
blue-4,2023-05-01 10:10:00,9883.933860747227,6240.633457721062,infantry_squad,active,sitrep
blue-5,2023-05-01 10:10:00,9173.658737461066,2581.687250858389,uav_surveillance,maintenance,regular
blue-6,2023-05-01 10:10:00,1570.257033116693,4459.114067457106,uav_surveillance,maintenance,regular
blue-7,2023-05-01 10:10:00,5579.13088632299,4392.9606111504145,infantry_squad,active,regular
blue-8,2023-05-01 10:10:00,4940.152201794418,8810.149133561423,recon_team,resupply,regular
blue-9,2023-05-01 10:10:00,5157.6503774116,6124.715116091588,command_post,active,regular
blue-0,2023-05-01 10:15:00,6982.984305101729,1194.9556275252248,mechanized_patrol,active,contact
blue-1,2023-05-01 10:15:00,6559.058210103206,3353.128206275288,command_post,active,regular
blue-2,2023-05-01 10:15:00,5541.781747101171,2384.664534192869,mechanized_patrol,active,regular
blue-3,2023-05-01 10:15:00,1712.6818744631641,2524.574872603327,mechanized_patrol,active,regular
blue-4,2023-05-01 10:15:00,9883.933860747227,6240.633457721062,infantry_squad,resupply,contact
blue-5,2023-05-01 10:15:00,9394.026546673067,3417.248684424765,uav_surveillance,active,sitrep
blue-6,2023-05-01 10:15:00,2045.2275762053273,4934.08461054574,uav_surveillance,active,regular
blue-7,2023-05-01 10:15:00,5347.540721691474,4632.704446852312,infantry_squad,active,regular
blue-8,2023-05-01 10:15:00,4940.152201794418,8810.149133561423,recon_team,resupply,regular
blue-9,2023-05-01 10:15:00,5157.6503774116,6124.715116091588,command_post,maintenance,regular
blue-0,2023-05-01 10:20:00,8060.529696043963,1296.676022097408,mechanized_patrol,active,regular
blue-1,2023-05-01 10:20:00,6559.058210103206,3353.128206275288,command_post,resupply,sitrep
blue-2,2023-05-01 10:20:00,3966.407434232756,2928.6990479253573,mechanized_patrol,maintenance,regular
blue-3,2023-05-01 10:20:00,2233.4593797627986,941.3602416225287,mechanized_patrol,active,sitrep
blue-4,2023-05-01 10:20:00,9804.107975023508,6290.51420719883,infantry_squad,active,contact
blue-5,2023-05-01 10:20:00,8813.084043253642,3080.0328392545275,uav_surveillance,resupply,regular
blue-6,2023-05-01 10:20:00,2219.0788610250593,5582.906438454107,uav_surveillance,resupply,regular
blue-7,2023-05-01 10:20:00,5115.950557059958,4872.448282554209,infantry_squad,active,sitrep
blue-8,2023-05-01 10:20:00,4674.429762723437,8268.377264034465,recon_team,active,regular
blue-9,2023-05-01 10:20:00,5157.6503774116,6124.715116091588,command_post,active,contact
blue-0,2023-05-01 10:25:00,8250.040892896039,1284.1493604295606,mechanized_patrol,active,sitrep
blue-1,2023-05-01 10:25:00,6559.058210103206,3353.128206275288,command_post,active,regular
blue-2,2023-05-01 10:25:00,3138.2856567192384,3214.6798620472655,mechanized_patrol,active,regular
blue-3,2023-05-01 10:25:00,1712.6818744631641,2524.574872603327,mechanized_patrol,active,sitrep
blue-4,2023-05-01 10:25:00,9720.997035954091,6334.705077376282,infantry_squad,active,regular
blue-5,2023-05-01 10:25:00,9335.614657730544,2689.170296270807,uav_surveillance,active,contact
blue-6,2023-05-01 10:25:00,2045.2275762053278,6231.728266362474,uav_surveillance,maintenance,regular
blue-7,2023-05-01 10:25:00,4884.360392428442,5112.192118256107,infantry_squad,active,regular
blue-8,2023-05-01 10:25:00,4793.326589452764,8779.30844369196,recon_team,resupply,regular
blue-9,2023-05-01 10:25:00,5157.6503774116,6124.715116091588,command_post,resupply,regular
blue-0,2023-05-01 10:30:00,7271.686216863512,0.0,mechanized_patrol,active,regular
blue-1,2023-05-01 10:30:00,6559.058210103206,3353.128206275288,command_post,active,contact
blue-2,2023-05-01 10:30:00,4633.97020590536,2479.3530591196923,mechanized_patrol,active,regular
blue-3,2023-05-01 10:30:00,2233.4593797627986,941.3602416225287,mechanized_patrol,active,contact
blue-4,2023-05-01 10:30:00,9635.005951679845,6372.99077477596,infantry_squad,active,regular
blue-5,2023-05-01 10:30:00,9026.56917512933,2877.8090838990643,uav_surveillance,active,contact
blue-6,2023-05-01 10:30:00,1570.257033116693,6706.698809451108,uav_surveillance,maintenance,regular
blue-7,2023-05-01 10:30:00,4884.360392428442,5112.192118256107,infantry_squad,resupply,regular
blue-8,2023-05-01 10:30:00,4577.616572949202,8876.308108996156,recon_team,active,contact
blue-9,2023-05-01 10:30:00,5157.6503774116,6124.715116091588,command_post,active,regular
blue-0,2023-05-01 10:35:00,8647.447800689279,591.1204276024788,mechanized_patrol,resupply,regular
blue-1,2023-05-01 10:35:00,6559.058210103206,3353.128206275288,command_post,active,regular
blue-2,2023-05-01 10:35:00,4633.97020590536,2479.3530591196923,mechanized_patrol,active,regular
blue-3,2023-05-01 10:35:00,1712.6818744631641,2524.574872603327,mechanized_patrol,maintenance,regular
blue-4,2023-05-01 10:35:00,9546.553662119557,6405.1847753286,infantry_squad,resupply,sitrep
blue-5,2023-05-01 10:35:00,8324.91446252174,2384.0804207543015,uav_surveillance,maintenance,regular
blue-6,2023-05-01 10:35:00,921.4352052083265,6880.55009427084,uav_surveillance,resupply,regular
blue-7,2023-05-01 10:35:00,4652.770227796926,5351.9359539580055,infantry_squad,active,regular
blue-8,2023-05-01 10:35:00,4570.254865001105,9021.698543371424,recon_team,active,contact
blue-9,2023-05-01 10:35:00,5157.6503774116,6124.715116091588,command_post,active,regular
blue-0,2023-05-01 10:40:00,7665.544529931723,1731.4813126251433,mechanized_patrol,resupply,regular
blue-1,2023-05-01 10:40:00,6559.058210103206,3353.128206275288,command_post,active,regular
blue-2,2023-05-01 10:40:00,5015.489085813786,2291.786062875579,mechanized_patrol,resupply,regular
blue-3,2023-05-01 10:40:00,2233.4593797627986,941.3602416225287,mechanized_patrol,maintenance,contact
blue-4,2023-05-01 10:40:00,9456.071097936772,6431.130233099639,infantry_squad,active,regular
blue-5,2023-05-01 10:40:00,8068.038192143014,4247.034962210107,uav_surveillance,maintenance,regular
blue-6,2023-05-01 10:40:00,272.61337729996023,6706.698809451109,uav_surveillance,active,regular
