id,timestamp,x_coord,y_coord,jammer_type,power,range,angle,direction,freq_low,freq_high,mobility,attached_entity_type,attached_entity_id
jammer-mobile-0,2023-05-01 06:00:00,5163.183815846038,6147.8619389937685,vehicle_tactical,59.70443041321516,1071.0635442030293,180,239.26985646950487,19.760252450078333,497.67051511842175,mobile,blue_force,blue-9
jammer-mobile-1,2023-05-01 06:00:00,4021.861409589615,8643.121025488854,drone_jammer,32.421843761502615,829.3676264858668,90,233.55114512030937,1013.4978288197061,6020.483926217825,mobile,blue_force,blue-8
jammer-mobile-2,2023-05-01 06:00:00,7193.801385780912,4941.363482898892,drone_jammer,32.215371011878496,854.8563072303697,90,182.16458284266474,972.9048071964104,5719.260146342423,mobile,blue_force,blue-7
jammer-mobile-3,2023-05-01 06:00:00,1792.6754335592825,3141.9392113064087,drone_jammer,32.61497124862771,754.0202470486626,90,359.12355172329575,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-01 06:00:00,8713.09039766412,3840.048607473762,drone_jammer,32.964165739827095,788.5494123671327,90,182.6499986782028,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-01 06:00:00,3339.4978142357472,4500.9113208851295,vehicle_tactical,52.548920834061796,1058.415872872593,180,153.91178670937455,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-01 06:00:00,4893.905645395349,6219.244979230784,vehicle_tactical,54.41443638720389,1036.342073805315,180,283.5415293480405,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-01 06:05:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-01 06:05:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-01 06:05:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-01 06:05:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-01 06:05:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-0,2023-05-01 06:05:00,5163.183815846038,6147.8619389937685,vehicle_tactical,59.70443041321516,1071.0635442030293,180,225.52484208807664,19.760252450078333,497.67051511842175,mobile,blue_force,blue-9
jammer-mobile-1,2023-05-01 06:05:00,4548.886330639043,8514.569155616568,drone_jammer,32.421843761502615,829.3676264858668,90,218.63536569236587,1013.4978288197061,6020.483926217825,mobile,blue_force,blue-8
jammer-mobile-2,2023-05-01 06:05:00,7193.801385780912,4941.363482898892,drone_jammer,32.215371011878496,854.8563072303697,90,159.4039359278031,972.9048071964104,5719.260146342423,mobile,blue_force,blue-7
jammer-mobile-3,2023-05-01 06:05:00,1792.6754335592825,3141.9392113064087,drone_jammer,32.61497124862771,754.0202470486626,90,340.6786093303868,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-01 06:05:00,8803.572961846905,3814.1031497027234,drone_jammer,32.964165739827095,788.5494123671327,90,159.82328315350597,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-01 06:05:00,3312.465811950814,4688.080580301927,vehicle_tactical,52.548920834061796,1058.415872872593,180,156.06362463239952,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-01 06:05:00,4893.905645395349,6219.244979230784,vehicle_tactical,54.41443638720389,1036.342073805315,180,299.2729059170867,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-01 06:10:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-01 06:10:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-01 06:10:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-01 06:10:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-01 06:10:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-0,2023-05-01 06:10:00,5163.183815846038,6147.8619389937685,vehicle_tactical,59.70443041321516,1071.0635442030293,180,206.63383263433636,19.760252450078333,497.67051511842175,mobile,blue_force,blue-9
jammer-mobile-1,2023-05-01 06:10:00,5074.115627595955,8878.671814193585,drone_jammer,32.421843761502615,829.3676264858668,90,201.61844408508222,1013.4978288197061,6020.483926217825,mobile,blue_force,blue-8
jammer-mobile-2,2023-05-01 06:10:00,7201.6328993051575,5079.183075271473,drone_jammer,32.215371011878496,854.8563072303697,90,158.45585116056563,972.9048071964104,5719.260146342423,mobile,blue_force,blue-7
jammer-mobile-3,2023-05-01 06:10:00,1792.6754335592825,3141.9392113064087,drone_jammer,32.61497124862771,754.0202470486626,90,354.1537093959699,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-01 06:10:00,8803.572961846905,3814.1031497027234,drone_jammer,32.964165739827095,788.5494123671327,90,188.41970452648937,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-01 06:10:00,4369.935646778253,3399.8510486547884,vehicle_tactical,52.548920834061796,1058.415872872593,180,157.54183677891598,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-01 06:10:00,4893.905645395349,6219.244979230784,vehicle_tactical,54.41443638720389,1036.342073805315,180,286.252828113584,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-01 06:15:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-01 06:15:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-01 06:15:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-01 06:15:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-01 06:15:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-0,2023-05-01 06:15:00,5163.183815846038,6147.8619389937685,vehicle_tactical,59.70443041321516,1071.0635442030293,180,182.6653991197838,19.760252450078333,497.67051511842175,mobile,blue_force,blue-9
jammer-mobile-1,2023-05-01 06:15:00,5037.102446784189,8601.64427419235,drone_jammer,32.421843761502615,829.3676264858668,90,183.26549877054663,1013.4978288197061,6020.483926217825,mobile,blue_force,blue-8
jammer-mobile-2,2023-05-01 06:15:00,6878.438834612393,4997.594426192814,drone_jammer,32.215371011878496,854.8563072303697,90,142.1048409695189,972.9048071964104,5719.260146342423,mobile,blue_force,blue-7
jammer-mobile-3,2023-05-01 06:15:00,3597.008852458268,6429.321287281804,drone_jammer,32.61497124862771,754.0202470486626,90,334.9202020170941,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-01 06:15:00,8895.644978694763,3794.532638375518,drone_jammer,32.964165739827095,788.5494123671327,90,159.2686065618532,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-01 06:15:00,4369.935646778253,3399.8510486547884,vehicle_tactical,52.548920834061796,1058.415872872593,180,159.5899421349758,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-01 06:15:00,2462.1491459578856,6799.383176080168,vehicle_tactical,54.41443638720389,1036.342073805315,180,272.71150772058,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-01 06:20:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-01 06:20:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-01 06:20:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-01 06:20:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-01 06:20:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-0,2023-05-01 06:20:00,5167.087303351081,6132.676435718261,vehicle_tactical,59.70443041321516,1071.0635442030293,180,211.1230949859481,19.760252450078333,497.67051511842175,mobile,blue_force,blue-9
jammer-mobile-1,2023-05-01 06:20:00,5079.958679127244,9083.79515679104,drone_jammer,32.421843761502615,829.3676264858668,90,186.46703677846313,1013.4978288197061,6020.483926217825,mobile,blue_force,blue-8
jammer-mobile-2,2023-05-01 06:20:00,6555.244769919629,4916.005777114156,drone_jammer,32.215371011878496,854.8563072303697,90,153.94988454413055,972.9048071964104,5719.260146342423,mobile,blue_force,blue-7
jammer-mobile-3,2023-05-01 06:20:00,3597.008852458268,6429.321287281804,drone_jammer,32.61497124862771,754.0202470486626,90,312.4969715945986,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-01 06:20:00,8988.857882596658,3781.432419056112,drone_jammer,32.964165739827095,788.5494123671327,90,181.37627839762985,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-01 06:20:00,4835.285294794236,2832.953403566298,vehicle_tactical,52.548920834061796,1058.415872872593,180,159.04266380640252,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-01 06:20:00,2462.1491459578856,6799.383176080168,vehicle_tactical,54.41443638720389,1036.342073805315,180,295.0746918204921,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-01 06:25:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-01 06:25:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-01 06:25:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-01 06:25:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-01 06:25:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-0,2023-05-01 06:25:00,5167.087303351081,6132.676435718261,vehicle_tactical,59.70443041321516,1071.0635442030293,180,215.56694816352802,19.760252450078333,497.67051511842175,mobile,blue_force,blue-9
jammer-mobile-1,2023-05-01 06:25:00,5007.78289605037,8421.047013993428,drone_jammer,32.421843761502615,829.3676264858668,90,184.63085347429373,1013.4978288197061,6020.483926217825,mobile,blue_force,blue-8
jammer-mobile-2,2023-05-01 06:25:00,6555.244769919629,4916.005777114156,drone_jammer,32.215371011878496,854.8563072303697,90,150.37801243229117,972.9048071964104,5719.260146342423,mobile,blue_force,blue-7
jammer-mobile-3,2023-05-01 06:25:00,3597.008852458268,6429.321287281804,drone_jammer,32.61497124862771,754.0202470486626,90,293.5587918180035,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-01 06:25:00,9082.757549654509,3774.8663146962,drone_jammer,32.964165739827095,788.5494123671327,90,154.45888142864453,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-01 06:25:00,5487.511375347936,2689.916434291032,vehicle_tactical,52.548920834061796,1058.415872872593,180,185.5064796124887,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-01 06:25:00,2462.1491459578856,6799.383176080168,vehicle_tactical,54.41443638720389,1036.342073805315,180,293.73844305643337,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-01 06:30:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-01 06:30:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-01 06:30:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-01 06:30:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-01 06:30:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-0,2023-05-01 06:30:00,5167.087303351081,6132.676435718261,vehicle_tactical,59.70443041321516,1071.0635442030293,180,234.89388688149384,19.760252450078333,497.67051511842175,mobile,blue_force,blue-9
jammer-mobile-1,2023-05-01 06:30:00,5007.78289605037,8421.047013993428,drone_jammer,32.421843761502615,829.3676264858668,90,178.67330000941013,1013.4978288197061,6020.483926217825,mobile,blue_force,blue-8
jammer-mobile-2,2023-05-01 06:30:00,6232.050705226865,4834.417128035497,drone_jammer,32.215371011878496,854.8563072303697,90,124.82294264762956,972.9048071964104,5719.260146342423,mobile,blue_force,blue-7
jammer-mobile-3,2023-05-01 06:30:00,5401.342271357254,9716.703363257198,drone_jammer,32.61497124862771,754.0202470486626,90,301.3255342351234,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-01 06:30:00,9176.88651012917,3774.8663146962,drone_jammer,32.964165739827095,788.5494123671327,90,127.67542588619652,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-01 06:30:00,5368.657590019508,2175.7622560426007,vehicle_tactical,52.548920834061796,1058.415872872593,180,164.45833468090802,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-01 06:30:00,30.392646520422204,7379.521372929551,vehicle_tactical,54.41443638720389,1036.342073805315,180,297.50881888150724,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-01 06:35:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-01 06:35:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-01 06:35:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-01 06:35:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-01 06:35:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-0,2023-05-01 06:35:00,5167.087303351081,6132.676435718261,vehicle_tactical,59.70443041321516,1071.0635442030293,180,223.1240175920275,19.760252450078333,497.67051511842175,mobile,blue_force,blue-9
jammer-mobile-1,2023-05-01 06:35:00,4490.459925203377,8841.548367473397,drone_jammer,32.421843761502615,829.3676264858668,90,208.30838737202333,1013.4978288197061,6020.483926217825,mobile,blue_force,blue-8
jammer-mobile-2,2023-05-01 06:35:00,5908.856640534101,4752.828478956838,drone_jammer,32.215371011878496,854.8563072303697,90,101.93003638031726,972.9048071964104,5719.260146342423,mobile,blue_force,blue-7
jammer-mobile-3,2023-05-01 06:35:00,5401.342271357254,9716.703363257198,drone_jammer,32.61497124862771,754.0202470486626,90,317.1921409546951,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-01 06:35:00,9270.78617718702,3781.432419056112,drone_jammer,32.964165739827095,788.5494123671327,90,134.0544849607743,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-01 06:35:00,4987.345359185101,3760.7472695528936,vehicle_tactical,52.548920834061796,1058.415872872593,180,181.9027844715132,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-01 06:35:00,30.392646520422204,7379.521372929551,vehicle_tactical,54.41443638720389,1036.342073805315,180,281.0500471054093,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-01 06:40:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-01 06:40:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-01 06:40:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-01 06:40:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-01 06:40:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-0,2023-05-01 06:40:00,5167.087303351081,6132.676435718261,vehicle_tactical,59.70443041321516,1071.0635442030293,180,224.47836969984058,19.760252450078333,497.67051511842175,mobile,blue_force,blue-9
jammer-mobile-1,2023-05-01 06:40:00,4077.809655631871,9176.967451193175,drone_jammer,32.421843761502615,829.3676264858668,90,205.33925526534858,1013.4978288197061,6020.483926217825,mobile,blue_force,blue-8
jammer-mobile-2,2023-05-01 06:40:00,5585.662575841337,4671.239829878179,drone_jammer,32.215371011878496,854.8563072303697,90,98.49329662147696,972.9048071964104,5719.260146342423,mobile,blue_force,blue-7
jammer-mobile-3,2023-05-01 06:40:00,5401.342271357254,9716.703363257198,drone_jammer,32.61497124862771,754.0202470486626,90,338.8021409042659,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-01 06:40:00,9363.999081088914,3794.532638375518,drone_jammer,32.964165739827095,788.5494123671327,90,163.45636058878216,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-01 06:40:00,4675.077365600758,4625.348358653,vehicle_tactical,52.548920834061796,1058.415872872593,180,170.22559913067482,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-01 06:40:00,30.392646520422204,7379.521372929551,vehicle_tactical,54.41443638720389,1036.342073805315,180,288.3116863697382,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-01 06:45:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-01 06:45:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-01 06:45:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-01 06:45:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-01 06:45:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-0,2023-05-01 06:45:00,5167.087303351081,6132.676435718261,vehicle_tactical,59.70443041321516,1071.0635442030293,180,231.0562244345484,19.760252450078333,497.67051511842175,mobile,blue_force,blue-9
jammer-mobile-1,2023-05-01 06:45:00,4060.2466122638007,8527.019644301154,drone_jammer,32.421843761502615,829.3676264858668,90,219.74461359442128,1013.4978288197061,6020.483926217825,mobile,blue_force,blue-8
jammer-mobile-2,2023-05-01 06:45:00,5262.468511148572,4589.651180799519,drone_jammer,32.215371011878496,854.8563072303697,90,125.34870864099963,972.9048071964104,5719.260146342423,mobile,blue_force,blue-7
jammer-mobile-3,2023-05-01 06:45:00,7205.675690256239,6995.914560767407,drone_jammer,32.61497124862771,754.0202470486626,90,321.26941525367897,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-01 06:45:00,9456.071097936772,3814.1031497027234,drone_jammer,32.964165739827095,788.5494123671327,90,146.11787230710576,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-01 06:45:00,4525.5937466496025,2965.398833684532,vehicle_tactical,52.548920834061796,1058.415872872593,180,179.851287362197,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-01 06:45:00,2401.363852917041,7959.659569778934,vehicle_tactical,54.41443638720389,1036.342073805315,180,267.7351119725908,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-01 06:50:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-01 06:50:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-01 06:50:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-01 06:50:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-01 06:50:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-0,2023-05-01 06:50:00,5167.087303351081,6132.676435718261,vehicle_tactical,59.70443041321516,1071.0635442030293,180,211.48503733413446,19.760252450078333,497.67051511842175,mobile,blue_force,blue-9
jammer-mobile-1,2023-05-01 06:50:00,4060.2466122638007,8527.019644301154,drone_jammer,32.421843761502615,829.3676264858668,90,194.24850572849135,1013.4978288197061,6020.483926217825,mobile,blue_force,blue-8
jammer-mobile-2,2023-05-01 06:50:00,5040.573796479134,4533.635022134031,drone_jammer,32.215371011878496,854.8563072303697,90,95.50925199717278,972.9048071964104,5719.260146342423,mobile,blue_force,blue-7
jammer-mobile-3,2023-05-01 06:50:00,7205.675690256239,6995.914560767407,drone_jammer,32.61497124862771,754.0202470486626,90,318.2996375307411,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-01 06:50:00,9456.071097936772,3814.1031497027234,drone_jammer,32.964165739827095,788.5494123671327,90,151.74654401427955,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-01 06:50:00,4456.473263767482,2197.8464187054915,vehicle_tactical,52.548920834061796,1058.415872872593,180,167.32684470405866,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-01 06:50:00,2401.363852917041,7959.659569778934,vehicle_tactical,54.41443638720389,1036.342073805315,180,251.62368604595235,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-01 06:55:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-01 06:55:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-01 06:55:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-01 06:55:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-01 06:55:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-0,2023-05-01 06:55:00,5167.087303351081,6132.676435718261,vehicle_tactical,59.70443041321516,1071.0635442030293,180,223.90238712687645,19.760252450078333,497.67051511842175,mobile,blue_force,blue-9
jammer-mobile-1,2023-05-01 06:55:00,4713.419174481649,8660.473937638668,drone_jammer,32.421843761502615,829.3676264858668,90,206.4277592141144,1013.4978288197061,6020.483926217825,mobile,blue_force,blue-8
jammer-mobile-2,2023-05-01 06:55:00,5255.789456055825,4279.089680428312,drone_jammer,32.215371011878496,854.8563072303697,90,92.75113158159537,972.9048071964104,5719.260146342423,mobile,blue_force,blue-7
jammer-mobile-3,2023-05-01 06:55:00,7205.675690256239,6995.914560767407,drone_jammer,32.61497124862771,754.0202470486626,90,329.54273273501565,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
